5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.781250000000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,1.861111111111111160e-01,6.265625000000000222e-01,2.055555555555555469e-01,6.757812500000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,2.041666666666666630e-01,7.734375000000000000e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.242187500000000222e-01,2.055555555555555469e-01,7.125000000000000222e-01,2.055555555555555469e-01,8.234375000000000444e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,7.742187499999999556e-01,2.055555555555555469e-01,6.156249999999999778e-01,2.055555555555555469e-01,5.914062500000000222e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,1.847222222222222321e-01,5.664062500000000000e-01,2.069444444444444309e-01,5.531249999999999778e-01,2.055555555555555469e-01,5.296874999999999778e-01,2.069444444444444309e-01,5.179687499999999778e-01,2.055555555555555469e-01,5.062499999999999778e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.781250000000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,1.861111111111111160e-01,6.265625000000000222e-01,2.055555555555555469e-01,6.757812500000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,2.041666666666666630e-01,7.734375000000000000e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,8.109374999999999778e-01,1.847222222222222321e-01,7.242187500000000222e-01,2.055555555555555469e-01,7.125000000000000222e-01,2.055555555555555469e-01,8.234375000000000444e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,7.742187499999999556e-01,2.055555555555555469e-01,6.156249999999999778e-01,2.055555555555555469e-01,5.914062500000000222e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,1.847222222222222321e-01,5.664062500000000000e-01,2.069444444444444309e-01,5.531249999999999778e-01,2.055555555555555469e-01,5.296874999999999778e-01,2.069444444444444309e-01,5.179687499999999778e-01,2.055555555555555469e-01,5.062499999999999778e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.546875000000000000e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.398437500000000444e-01,2.069444444444444309e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.382812500000000000e-01,2.069444444444444309e-01,7.750000000000000222e-01,2.069444444444444309e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.125000000000000222e-01,2.055555555555555469e-01,7.007812500000000222e-01,2.055555555555555469e-01,7.867187500000000222e-01,2.055555555555555469e-01,7.742187499999999556e-01,2.083333333333333426e-01,7.382812500000000000e-01,2.055555555555555469e-01,6.031250000000000222e-01,2.055555555555555469e-01,5.781250000000000000e-01,2.069444444444444309e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,5.546875000000000000e-01,2.055555555555555469e-01,5.546875000000000000e-01,2.055555555555555469e-01,6.999999999999999556e-01,2.055555555555555469e-01,7.007812500000000222e-01,2.055555555555555469e-01,7.015624999999999778e-01,1.861111111111111160e-01,5.296874999999999778e-01,2.055555555555555469e-01,5.062499999999999778e-01,2.055555555555555469e-01,4.820312500000000222e-01,2.055555555555555469e-01,4.703125000000000222e-01,2.041666666666666630e-01,4.687500000000000000e-01,1.861111111111111160e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.921874999999999778e-01,2.277777777777777735e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.898437500000000000e-01,2.930555555555555691e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,6.882812499999999556e-01,2.916666666666666852e-01,7.257812500000000444e-01,2.902777777777778012e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.726562500000000444e-01,2.472222222222222321e-01,7.624999999999999556e-01,2.694444444444444309e-01,7.484374999999999778e-01,2.736111111111111382e-01,7.132812499999999778e-01,2.902777777777778012e-01,6.882812499999999556e-01,2.902777777777778012e-01,6.882812499999999556e-01,2.708333333333333148e-01,6.765624999999999556e-01,2.708333333333333148e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,5.921874999999999778e-01,2.277777777777777735e-01,5.914062500000000222e-01,2.277777777777777735e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,6.648437499999999556e-01,2.930555555555555691e-01,6.750000000000000444e-01,3.138888888888888840e-01,5.062499999999999778e-01,1.402777777777777790e-01,4.812500000000000111e-01,1.194444444444444503e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,4.445312499999999889e-01,9.861111111111110772e-02,4.328124999999999889e-01,1.194444444444444503e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,6.031250000000000222e-01,1.847222222222222321e-01,6.406250000000000000e-01,2.055555555555555469e-01,7.007812500000000222e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.992187499999999778e-01,2.055555555555555469e-01,8.476562500000000000e-01,2.041666666666666630e-01,8.476562500000000000e-01,1.819444444444444364e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.710937500000000000e-01,2.041666666666666630e-01,8.585937500000000444e-01,2.055555555555555469e-01,8.117187500000000444e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.500000000000000000e-01,2.055555555555555469e-01,7.484374999999999778e-01,2.041666666666666630e-01,7.375000000000000444e-01,1.847222222222222321e-01,6.039062499999999778e-01,2.277777777777777735e-01,5.906249999999999556e-01,2.263888888888888895e-01,5.664062500000000000e-01,2.277777777777777735e-01,5.546875000000000000e-01,2.069444444444444309e-01,5.546875000000000000e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,5.664062500000000000e-01,2.708333333333333148e-01,6.156249999999999778e-01,2.722222222222221988e-01,6.882812499999999556e-01,2.916666666666666852e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.874999999999999778e-01,2.930555555555555691e-01,8.476562500000000000e-01,2.694444444444444309e-01,8.835937499999999556e-01,2.500000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,8.601562499999999556e-01,2.500000000000000000e-01,8.351562500000000444e-01,2.486111111111111160e-01,7.992187499999999778e-01,2.500000000000000000e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,7.125000000000000222e-01,2.277777777777777735e-01,6.999999999999999556e-01,2.055555555555555469e-01,6.773437500000000222e-01,1.625000000000000056e-01,6.523437500000000000e-01,3.152777777777777679e-01,6.281250000000000444e-01,2.944444444444444531e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,6.031250000000000222e-01,2.944444444444444531e-01,6.031250000000000222e-01,2.944444444444444531e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.781250000000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,1.861111111111111160e-01,6.265625000000000222e-01,2.055555555555555469e-01,6.757812500000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,2.041666666666666630e-01,7.734375000000000000e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,8.109374999999999778e-01,1.847222222222222321e-01,7.242187500000000222e-01,2.055555555555555469e-01,7.125000000000000222e-01,2.055555555555555469e-01,8.234375000000000444e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,7.742187499999999556e-01,2.055555555555555469e-01,6.156249999999999778e-01,2.055555555555555469e-01,5.914062500000000222e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,1.847222222222222321e-01,5.664062500000000000e-01,2.069444444444444309e-01,5.531249999999999778e-01,2.055555555555555469e-01,5.296874999999999778e-01,2.069444444444444309e-01,5.179687499999999778e-01,2.055555555555555469e-01,5.062499999999999778e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.664062500000000000e-01,4.444444444444444198e-01,5.664062500000000000e-01,4.444444444444444198e-01,5.664062500000000000e-01,4.444444444444444198e-01,5.437499999999999556e-01,4.652777777777777901e-01,5.796875000000000222e-01,4.666666666666666741e-01,6.390624999999999778e-01,4.888888888888888729e-01,5.789062499999999556e-01,4.430555555555555358e-01,7.375000000000000444e-01,4.902777777777777568e-01,7.867187500000000222e-01,4.680555555555555580e-01,7.992187499999999778e-01,4.666666666666666741e-01,7.132812499999999778e-01,4.444444444444444198e-01,7.007812500000000222e-01,4.458333333333333592e-01,7.984375000000000222e-01,4.874999999999999889e-01,7.859374999999999556e-01,4.888888888888888729e-01,7.375000000000000444e-01,4.874999999999999889e-01,6.031250000000000222e-01,4.444444444444444198e-01,5.789062499999999556e-01,4.444444444444444198e-01,5.664062500000000000e-01,4.444444444444444198e-01,5.664062500000000000e-01,4.444444444444444198e-01,5.664062500000000000e-01,4.444444444444444198e-01,6.890625000000000222e-01,4.680555555555555580e-01,7.007812500000000222e-01,4.666666666666666741e-01,7.132812499999999778e-01,4.652777777777777901e-01,5.296874999999999778e-01,4.236111111111111049e-01,5.062499999999999778e-01,4.249999999999999889e-01,4.929687500000000111e-01,4.249999999999999889e-01,4.812500000000000111e-01,4.430555555555555358e-01,4.687500000000000000e-01,4.444444444444444198e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.921874999999999778e-01,6.402777777777777235e-01,5.921874999999999778e-01,6.402777777777777235e-01,5.914062500000000222e-01,6.402777777777777235e-01,5.304687500000000444e-01,6.416666666666667185e-01,5.664062500000000000e-01,6.402777777777777235e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,6.156249999999999778e-01,6.402777777777777235e-01,7.249999999999999778e-01,6.638888888888888618e-01,7.734375000000000000e-01,6.402777777777777235e-01,8.226562499999999778e-01,6.833333333333333481e-01,7.249999999999999778e-01,6.611111111111110938e-01,7.257812500000000444e-01,6.624999999999999778e-01,7.851562500000000000e-01,6.416666666666667185e-01,7.617187500000000000e-01,6.624999999999999778e-01,7.265625000000000000e-01,6.624999999999999778e-01,6.148437500000000222e-01,6.416666666666667185e-01,6.039062499999999778e-01,6.402777777777777235e-01,5.914062500000000222e-01,6.402777777777777235e-01,6.023437499999999556e-01,6.402777777777777235e-01,5.914062500000000222e-01,6.402777777777777235e-01,7.132812499999999778e-01,6.624999999999999778e-01,7.015624999999999778e-01,6.402777777777777235e-01,7.140625000000000444e-01,6.416666666666667185e-01,5.046874999999999556e-01,6.194444444444444642e-01,4.937500000000000222e-01,6.402777777777777235e-01,4.812500000000000111e-01,6.402777777777777235e-01,4.812500000000000111e-01,6.402777777777777235e-01,4.695312500000000111e-01,6.402777777777777235e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.781250000000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,1.861111111111111160e-01,6.265625000000000222e-01,2.055555555555555469e-01,6.757812500000000000e-01,2.055555555555555469e-01,5.796875000000000222e-01,2.041666666666666630e-01,7.734375000000000000e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,8.109374999999999778e-01,1.847222222222222321e-01,7.242187500000000222e-01,2.055555555555555469e-01,7.125000000000000222e-01,2.055555555555555469e-01,8.234375000000000444e-01,2.055555555555555469e-01,8.109374999999999778e-01,2.055555555555555469e-01,7.742187499999999556e-01,2.055555555555555469e-01,6.156249999999999778e-01,2.055555555555555469e-01,5.914062500000000222e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,5.789062499999999556e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,2.055555555555555469e-01,7.249999999999999778e-01,1.847222222222222321e-01,5.664062500000000000e-01,2.069444444444444309e-01,5.531249999999999778e-01,2.055555555555555469e-01,5.296874999999999778e-01,2.069444444444444309e-01,5.179687499999999778e-01,2.055555555555555469e-01,5.062499999999999778e-01,2.055555555555555469e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
